ID,QUESTION_TEXT,HINT,QUESTION_TYPE,CATEGORY,DIFFICULTY,LANGUAGE,ANSWER_OPTION_A,ANSWER_OPTION_B,ANSWER_OPTION_C,ANSWER_OPTION_D,ANSWER_CORRECT,HAS_ORDERED_ANSWERS,ANSWER_EXPLANATION,ANSWER_AUDIO,ANSWER_VIDEO,ANSWER_ACCESSIBLE_URL,ANSWER_ACCESSIBLE_URL_TEXT,ANSWER_SCIENTIFIC_URL,ANSWER_SCIENTIFIC_URL_TEXT,ANSWER_READING_RECOMMENDATION,ANSWER_IMAGE_URL,ANSWER_IMAGE_EXPLANATION,ANSWER_EXTRA_INFO,AUTHOR,VALIDATOR,VALIDATION_STATUS,ADDED,CREATED,UPDATED,TAGS_LIST
571,"La première domestication animale, bien avant le néolithique, a été celle du chien. Comment nos ancêtres ont-ils réussi à transformer des loups gris en caniches et chihuahuas en 15,000 ans de sélection seulement ?",,QCM,6,1,Français,"En comprimant les chiots durant leur croissance, pour qu’ils ne soient pas trop gros, jusqu’à créer une nouvelle espèce","En sélectionnant dans les portées les petits porteurs de caractères juvéniles, jusqu’à obtenir un être docile car maintenu en enfance","En affamant les loups jusqu’à ce que leur taille se réduise, caractère transmis par épigénétique aux générations suivantes","En brisant les os des chiots à leur naissance, ceux qui survivaient transmettant des malformations à leur descendance par imitation",b,True,"Comme preuve, ce processus a pu être reproduit sur quelques générations sur des renards. Pour une évocation plus générale de la domestication du chien : Homo Canis, Une histoire des chiens et de l’humanité, Laurent Testot, Paris, Payot, 2018.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/571.mp3,,,,http://www.terrierman.com/russianfoxfarmstudy.pdf,,,,,,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,"[107, 189]"
572,Le brûlis parcellaire consiste à brûler régulièrement les milieux pour favoriser la croissance de végétaux comestibles et la présence du petit gibier. Depuis combien de temps les Aborigènes australiens le pratiquent-ils ?,,QCM,6,4,Français,"5,000 ans, à l’arrivée du dingo sur le sous-continent","40,000 ans, à la disparition de la mégafaune d’Australie","70,000 ans, au débarquement des humains en Australie",,b,True,"Après un choc temporaire, les écosystèmes s’adaptent à un brûlis parcellaire. Si la pratique est maintenue longtemps (comme en Australie, en Afrique australe ou dans les Amériques), les écosystèmes ont besoin de cette intervention de l'homme pour se maintenir. En Australie, le brûlis parcellaire s’est interrompu aux 19ème et 20ème siècles suite au génocide subi par les Aborigènes face aux colons. Comme d’autres pratiques autochtones, il est aujourd’hui redécouvert pour lutter contre les méga-feux. ",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/572.mp3,,,,https://academic.oup.com/bioscience/article/59/7/593/334816,,,,,,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,"[63, 107]"
573,Le Petit Âge Glaciaire est une période de refroidissement planétaire qui court de la fin du XIIIe siècle au début du XIXe siècle. Quelle est la cause majeure probable de ce long épisode de froid ?,,QCM,6,4,Français,"Une série de méga-éruptions volcaniques, expulsant de grands volumes de cendres et d’aérosols dans l’atmosphère.","Le recul de la riziculture inondée en Asie, qui a ralenti les émissions de méthane dues aux hommes.","Une reforestation massive, suite aux grandes épidémies qui a absorbé d'énormes quantités de CO2, un gaz à effet de serre.","Une baisse cyclique du rayonnement solaire, phénomène dit du « Minimum de Maunders ».",a,False,"Ce refroidissement a été causé notamment par plusieurs méga-explosion volcaniques, de la fin du 13e siècle au début du 19e. Les plus importantes identifiées à ce jour ont eu lieu en 1257 (Samalas, Indonésie), 1452 (Kuwae, Vanuatu), 1600 (Huaynaputina, Pérou), 1815 (Tambora, Indonésie), et ont eu des conséquences planétaires durables, sur les écosystèmes, les cultures comme sur la géopolitique.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/573.mp3,,,,https://doi.org/10.1017/CBO9780511844058.009,,,,,,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,"[66, 142]"
574,Depuis quand l'humain utilise-t-il des céréales pour son alimentation ?,,QCM,6,3,Français,Depuis l'apparition de l'agriculture (-10 000 ans),"Depuis que le genre Homo maîtrise le feu (au moins 450,000 ans)","Depuis au moins le paléolithique supérieur (-45,000 à -12,000 ans)",Depuis l'invention du moulin pour produire de la farine,c,False,"La transformation des aliments végétaux, et peut-être la production de farine semble avoir été une pratique courante, répandue dans toute l'Europe il y a au moins 30,000 ans.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/vincent-mignerot/Q574.mp3,,,,https://www.pnas.org/content/107/44/18815,,,,,,Vincent Mignerot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,"[5, 17, 32, 109]"
575,Vrai ou faux ? La taille d'une société est liée aux croyances religieuses ?,,VF,6,2,Français,Vrai,Faux,,,a,True,"Selon certaines études, la taille d'une société serait liée à la nature de ses divinités. Plus une civilisation serait nombreuse et structurée, plus elle vénèrerait un Dieu puissant, moralisateur et vengeur.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/vincent-mignerot/575.mp3,,,,https://www.cambridge.org/core/journals/behavioral-and-brain-sciences/article/cultural-evolution-of-prosocial-religions/01B053B0294890F8CFACFB808FE2A0EF#,,,,,,Vincent Mignerot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,"[27, 188]"
576,"En 1492, Christophe Colomb accoste en Amérique. Ce faisant, il initie un processus qu'on a appelé ""échange colombien"".
C'est-à-dire : ",,QCM-RM,6,4,Français,"Microbe contre nourriture : les Européens apportent leurs maladies aux Amérindiens, ce qui leur permet une victoire facile, et ils acquièrent des plantes au rendement agronomique extraordinaire, tels le maïs, la pomme de terre et le manioc","Fusils contre peaux de castor : en Amérique du Nord, les colons échangent des armes et des outils contre des fourrures, ébauchant certains des premiers réseaux du capitalisme mondialisé","Vers de terre contre tabac : fascinés par le tabac, les Européens en assurent la diffusion sur la planète entière, et au fil de ce commerce, acclimatent involontairement les lombrics européens aux actuels États-Unis et Canada – ces terres restées vierges de vers de terre depuis la dernière glaciation voient leurs écosystèmes complètement bouleversés","Chevaux contre défaites : passé le choc de la conquête, des Amérindiens se regroupent et créent la confédération comanche, basée sur la mobilité des chevaux venus d’Europe. La Comancheria impose sa loi aux Espagnols basés au Mexique, jusqu’à sa désintégration face aux États-Unis dans les années 1850",abcd,False,"Les quatre sont vraies ! L’échange colombien (aussi appelé le grand échange)  constitue l'un des événements les plus importants de l'histoire de l'écologie, de l'agriculture et de la culture. L'expression désigne les nombreux échanges de biens agricoles, de bétail, de populations humaines et de micro-organismes (en particulier ceux responsables de maladies infectieuses), à partir de 1492, entre l'Ancien et le Nouveau Monde. Beaucoup de choses furent échangées entre les deux hémisphères, ce qui bouleversa les patrimoines biologiques et culturels de part et d'autre.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/576.mp3,,,,https://fr.wikipedia.org/wiki/%C3%89change_colombien,,,,"Culture en terrasses sur l'île de Taquile, où sont cultivés des aliments de base andéens, tels que le quinoa, la pomme de terre et le blé. Ce dernier est une importation européenne.",,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,[187]
577,"En 1859, le savant Carrington documente un phénomène exceptionnel, susceptible de détruire les circuits électriques. Quelle est cette menace hors-norme, dite « événement de Carrington », qui planerait toujours sur nos têtes ?",,QCM,6,1,Français,L’explosion d’une supernova,Une éruption magnétique terrestre,Une éruption magnétique solaire,Une mégabombe magnétique,c,False,"La plus grande tempête solaire jamais enregistrée a eu lieu en 1859 au cours d’un maximum solaire. Au cours de cette tempête, baptisée l’évènement de Carrington, des aurores boréales ont été observées jusqu’à Cuba et Honolulu au sud, et des aurores australes jusqu’à Santiago du Chili au nord. Heureusement, à cette date-là, seuls des télégraphes furent mis hors service. Aujourd'hui, une telle tempête, imprévisible, aurait des effets catastrophiques.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/577.mp3,,,,https://www.nationalgeographic.fr/espace/et-si-la-plus-grande-tempete-solaire-jamais-enregistree-etait-venir,,,,Eruption solaire massive,,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,[192]
578,"Dans quel pays ont été inventés l'imprimerie, le papier, la poudre à canon et la boussole ?",,QCM,6,0,Français,L'Inde,L'Angleterre,L'Egypte,La Chine,d,True,Et c'est ce qui lui permit de demeurer la première puissance mondiale du 10e au 18e siècle. ,https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/578.mp3,,,,https://fr.wikipedia.org/wiki/Quatre_grandes_inventions_de_la_Chine_antique,,,,Maquette d'une cuiller indiquant le sud,,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,[32]
579,"Jusqu'à une époque récente, ce sont les animaux et les humains qui ont fourni l’essentiel de l’énergie mécanique. Puis le charbon et le pétrole ont pris le relais. À partir de quelle date s'est-on mis à consommer plus d’énergie fossile que d’énergie musculaire ?",,QCM,6,2,Français,"Vers 1800, c'est à dire quand James Watt parvient à faire fonctionner 500 de ses machines à vapeur","Vers 1860, quand la France et l’Angleterre signent un accord de libre échange, inaugurant la diffusion de l’idéologie libérale","Vers 1885, quand les pays d’Europe occidentale sont suffisamment industrialisés pour se partager l’Afrique sans demander leur avis aux Africains","Vers 1910, quand les industries métallurgiques d’Occident prennent leur essor, prêtes pour la Première Guerre mondiale",d,True,"Le chercheur Vaclav Smil estime qu’il a fallu plus de cent ans pour que le charbon contribue à hauteur de 25 % à l’approvisionnement mondial en énergie, alors que le pétrole a atteint ce chiffre en 80 ans. Des délais assez longs finalement.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/579.mp3,,,,https://mitpress.mit.edu/books/energy-and-civilization,,,,,,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,"[11, 40]"
580,"J'ai inventé un processus permettant de transformer le pétrole en essence et mis au point la synthèse de l’ammoniac, un processus qui va permettre la fabrication d’engrais azotés. Qui suis-je ?",,QCM,6,4,Français,Thomas Midgley Jr,Fritz Haber,Albert Einstein,Otto von Guericke,b,True,"La première application de son invention a été que l'Allemagne a pu produire des explosifs pendant la Première Guerre mondiale. Fritz Haber a apporté une contribution décisive au développement des industries automobiles et agricoles, bouleversant la biosphère à un degré inégalé.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/580.mp3,,,,https://journals.openedition.org/etudesrurales/9545,,,,,F,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-28 00:00:00,"[186, 216]"
581,"Je suis biologiste. Après avoir découvert qu’une rivière polluée abritait une proportion de poissons femelles anormalement élevée, j'ai mis en lumière les effets ravageurs des perturbateurs endocriniens. Qui suis-je ?",,QCM,3,4,Français,Rachel Carson,Rosalind Franklin,Joan Evelyn,Theo Colborn,d,False,"Les noms proposés sont ceux de quatre chercheuses dont les recherches ont toutes été cruciales dans la prise de conscience de l'impact de nos actions sur l'environnement et nous-mêmes. Les découvertes de Théo Colborn sur les perturbateurs endocriniens furent d'abord rejetées par les lobbies et la communauté scientifique, avant que le sujet devienne un sujet majeur de recherche et un motif d'inquiétude sérieux pour la santé des hommes et des animaux.",https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/audio/questions/laurent-testot/581.mp3,,,,https://www.lemonde.fr/planete/article/2014/12/24/theo-colborn-1927-2014_4545871_3244.html,,,,,,Laurent Testot,Matthieu Massart,Validée,2020-09-08,2020-09-14 00:00:00,2020-09-14 00:00:00,[191]
582,"En pédalant sur un vélo muni d'une dynamo, peut-on faire griller une tartine dans un grille-pain standard ?",,VF,2,1,Français,Oui,Non,,,b,True,"La réponse est non...à moins d'être un champion olympique et de finir les cuisses en feu ! Un tel champion olympique a tenté l'expérience, voyez le résultat dans la vidéo ci-dessous. Autrement dit, les publicités qui vous promettent d'alimenter un foyer avec un appareil sur lequel vous pédaleriez quelques heures par jour est un mythe.",,https://www.youtube.com/embed/S4O5voOCqAQ,,,,,,,"Défi lancé à Robert Förstemann, champion du monde de sprint et cycliste olympique qui possède des cuisses démesurées, capable de développer 700 watts, de faire fonctionner un simple grille-pain.",,Contributeur anonyme,Raphael Odini,Validée,2020-09-16,2020-09-18 00:00:00,2020-09-28 00:00:00,"[39, 197]"
583,La population mondiale a été multipliée par 8 en :,,QCM,6,1,Français,50 ans,200 ans,1000 ans,"10,000 ans",b,False,,,,,,,,,,,,Pascal Mostardi,,Brouillon,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,[27]
584,La concentration de CO2 dans l'atmosphère est aujourd'hui autour de 410 ppm. Elle n'a pas été aussi élevée depuis...,,QCM,1,2,Français,100 ans,300 ans (la révolution industrielle),"30,000 ans",3 millions d'années,c,True,,,,,,,,,,,,Pascal Mostardi,,Brouillon,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,"[12, 13]"
585,"Il y a 20 000 ans lors de la dernière ère glaciaire, la température moyenne était par rapport à aujourd'hui d'environ :",,QCM,1,2,Français,1°C de moins,2°C de moins,5°C de moins,10°C de moins,c,True,,,,,,,,,,,,Pascal Mostardi,,Brouillon,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,[22]
586,"D'après les derniers modèles climatiques, on prévoit d'ici 20 ans une augmentation supplémentaire de la température moyenne sur terre  d'environ :",,QCM,1,2,Français,"0,2°C","0,5°C","0,8°C",1°C,d,True,,,,,,,,,,,,Pascal Mostardi,,Brouillon,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,[22]
587,L’Observatoire pyrénéen du changement climatique a annoncé en 2019 la fin des glaciers des Pyrénées d'ici :,,QCM,1,3,Français,2030,2040,2050,2100,b,False,,,,,,,,,,,,Pascal Mostardi,,Brouillon,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,[16]
588,"Si les changements climatiques se poursuivent, les scientifiques prévoient la disparition totale des coraux d'ici :",,QCM,7,3,Français,2040,2050,2100,3000,b,True,,,,,,,,,,,,Matthieu Massart,,Brouillon,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,"[9, 193]"
589,Le stress hydrique est une situation dans laquelle les populations font face à un manque voire une pénurie totale d'eau durant certaines périodes de l'année. Combien de personnes y sont exposées sur terre ?,,QCM,7,2,Français,1 personne sur 1000,1 personne sur 100,1 personne sur 10,1 personne sur 4,d,True,"Près d’un quart de la population mondiale, vivant dans dix-sept pays, est en situation de « stress hydrique très élevé». C'est une conséquence de l'augmentation de l'effet de serre, qui vient perturber le cycle de l'eau. Les prévisions pour 2040 sont encore plus inquiétantes, comme le montre le graphique ci-dessous. ",,,https://www.lemonde.fr/planete/article/2019/08/06/pres-d-un-quart-de-la-population-mondiale-est-menace-par-une-penurie-d-eau_5497203_3244.html,Près d’un quart des êtres humains menacés par la pénurie d’eau,https://www.wri.org/blog/2019/08/17-countries-home-one-quarter-world-population-face-extremely-high-water-stress,,,,"En l'absence de changement majeur, les pays indiqués en rouge sombre seront en stress hydrique très élevé en 2040",,Pascal Mostardi,Matthieu Massart,Validée,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,"[37, 216]"
590,"Parmi ces régions, lesquelles ont connu des gigantesques feux de forêt entre le 1er juillet 2019 et le 1er juillet 2020 ?",,QCM-RM,1,1,Français,Europe,Cercle Polaire,Afrique Australe,Sibérie,abcd,False,Régions auxquelles il faut bien sûr ajouter l'Australie et l'Amazonie,,,,,,,,,,,Pascal Mostardi,,Brouillon,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,[63]
591,Qu'appelle t-on la 6ème extinction ?,,QCM,4,1,Français,La disparition des dinosaures,La disparition de l'homme de Néanderthal,La très forte mortalité des indiens d'Amérique du Sud à l'arrivée des Espagnols,La perte de biodiversité actuelle liée aux activités humaines,d,False,,,,,,,,,,,,Pascal Mostardi,,Brouillon,2020-09-22,2020-09-22 00:00:00,2020-09-22 00:00:00,[7]
